0.0 0.1 0.0 0.0 0.03
 0.05 0.1 0.0 0.0 0.03
 0.1 0.1 0.0 0.0 0.03
 0.15 0.1 0.0 0.0 0.03
 0.2 0.1 0.0 0.0 0.03
 0.25 0.1 0.0 0.0 0.03
 0.3 0.1 0.0 0.0 0.03
 0.35 0.1 0.0 0.0 0.03
 0.4 0.1 0.0 0.0 0.03
 0.45 0.1 0.0 0.0 0.03
 0.5 0.1 0.0 0.0 0.03
 0.55 0.1 0.0 0.0 0.03
 
