0.0 0.0477268999214 0.105290754693 9.00115397373e-18
0.05 0.0477268999214 0.105290754693 9.00115397373e-18
0.1 0.0477268999214 0.105290754693 9.00115397373e-18
0.15 0.0477268999214 0.105290754693 9.00115397373e-18
0.2 0.0477268999214 0.105290754693 9.00115397373e-18
0.25 0.0477268999214 0.105290754693 9.00115397373e-18
0.3 0.0477268999214 0.105290754693 9.00115397373e-18
0.35 0.0477268999214 0.105290754693 9.00115397373e-18
0.4 0.0477268999214 0.105290754693 9.00115397373e-18
0.45 0.0477268999214 0.105290754693 9.00115397373e-18
0.5 0.0477268999214 0.105290754693 9.00115397373e-18
0.55 0.0477268999214 0.105290754693 9.00115397373e-18
